date,equity
2022-11-22,113659.0899620526
2022-11-23,113659.0899620526
2022-11-25,113659.0899620526
2022-11-28,113659.0899620526
2022-11-29,113659.0899620526
2022-11-30,113659.0899620526
2022-12-01,113659.0899620526
2022-12-02,113659.0899620526
2022-12-05,113659.0899620526
2022-12-06,113659.0899620526
2022-12-07,113659.0899620526
2022-12-08,113659.0899620526
2022-12-09,113659.0899620526
2022-12-12,113659.0899620526
2022-12-13,113659.0899620526
2022-12-14,113659.0899620526
2022-12-15,113659.0899620526
2022-12-16,113659.0899620526
2022-12-19,113659.0899620526
2022-12-20,113659.0899620526
2022-12-21,113659.0899620526
2022-12-22,113659.0899620526
2022-12-23,113659.0899620526
2022-12-27,113659.0899620526
2022-12-28,113659.0899620526
2022-12-29,113659.0899620526
2022-12-30,113659.0899620526
2023-01-03,113659.0899620526
2023-01-04,113659.0899620526
2023-01-05,113659.0899620526
2023-01-06,113659.0899620526
2023-01-09,113659.0899620526
2023-01-10,113659.0899620526
2023-01-11,113659.0899620526
2023-01-12,113659.0899620526
2023-01-13,113659.0899620526
2023-01-17,113659.0899620526
2023-01-18,113659.0899620526
2023-01-19,113659.0899620526
2023-01-20,113659.0899620526
2023-01-23,113659.0899620526
2023-01-24,113659.0899620526
2023-01-25,113659.0899620526
2023-01-26,113659.0899620526
2023-01-27,113659.0899620526
2023-01-30,113659.0899620526
2023-01-31,113659.0899620526
2023-02-01,113659.0899620526
2023-02-02,113659.0899620526
2023-02-03,113659.0899620526
2023-02-06,113659.0899620526
2023-02-07,113659.0899620526
2023-02-08,113659.0899620526
2023-02-09,113659.0899620526
2023-02-10,113659.0899620526
2023-02-13,113659.0899620526
2023-02-14,113659.0899620526
2023-02-15,113659.0899620526
2023-02-16,113659.0899620526
2023-02-17,113659.0899620526
2023-02-21,113659.0899620526
2023-02-22,113659.0899620526
2023-02-23,113659.0899620526
2023-02-24,113659.0899620526
2023-02-27,113659.0899620526
2023-02-28,113659.0899620526
2023-03-01,113545.43087209055
2023-03-02,113285.92971405429
2023-03-03,114163.29795534146
2023-03-06,114175.65982240016
2023-03-07,112074.91173934707
2023-03-08,112000.76316396329
2023-03-09,113026.42855601803
2023-03-10,115046.85090131938
2023-03-13,118117.64728814729
2023-03-14,117777.8203923593
2023-03-15,119038.27075065569
2023-03-16,118450.12458257371
2023-03-17,118450.12458257371
2023-03-20,118450.12458257371
2023-03-21,118450.12458257371
